policy,task_id,split,workload,kind,actions,required_actions,success,answer,expected_answer,cost,route_latency_ms,execution_latency_ms,within_cost_budget,route_exact_match,confidence,rationale,failure_mode
learned_one_shot,test-data_analysis-032,test,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,111,87,1.45,0.24984160000000002,0.0012083999999999999,True,False,0.9964994616160635,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-data_analysis-033,test,data_analysis,direct_literal,use_tool|answer,,True,R033,R033,1.3,0.0928668,0.001025,True,False,0.5804807860467994,highest calibrated raw-text operation probability,
learned_one_shot,test-data_analysis-034,test,data_analysis,aggregate,execute_code|answer,execute_code,True,32,32,1.45,0.1244,0.000975,True,True,0.8135393774167426,highest calibrated raw-text operation probability,
learned_one_shot,test-data_analysis-035,test,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,103,37,1.45,0.27135,0.0016584000000000002,True,False,0.9975194314077536,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-000,test,research,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.0985084,0.0011168,True,False,0.5651427533341927,highest calibrated raw-text operation probability,
learned_one_shot,test-research-001,test,research,research_fact,use_tool|answer,use_tool,True,CODE-101,CODE-101,1.3,0.1214,0.0012584,True,True,0.9543854846820877,highest calibrated raw-text operation probability,
learned_one_shot,test-research-002,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-02,Oslo,1.3,0.13359179999999998,0.0015082,True,False,0.9842354687620449,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-003,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.163875,0.0012000000000000001,True,False,0.995586356412692,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-004,test,research,research_outage,delegate|answer,delegate,True,SP-304,SP-304,1.7,0.1477584,0.0010165999999999999,True,True,0.9977006548711119,highest calibrated raw-text operation probability,
learned_one_shot,test-research-005,test,research,direct_literal,use_tool|answer,,True,R005,R005,1.3,0.09425839999999999,0.001075,True,False,0.5706654749581742,highest calibrated raw-text operation probability,
learned_one_shot,test-research-006,test,research,research_fact,use_tool|answer,use_tool,True,CODE-106,CODE-106,1.3,0.125125,0.0012082,True,True,0.954232624124796,highest calibrated raw-text operation probability,
learned_one_shot,test-research-007,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-07,Lima,1.3,0.1377,0.001375,True,False,0.9839318060866045,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-008,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.1643832,0.0011168,True,False,0.9955278465461221,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-009,test,research,research_outage,delegate|answer,delegate,True,SP-309,SP-309,1.7,0.1475832,0.000975,True,True,0.997697322446546,highest calibrated raw-text operation probability,
learned_one_shot,test-research-010,test,research,direct_literal,use_tool|answer,,True,R010,R010,1.3,0.093625,0.0009916,True,False,0.5693120042353004,highest calibrated raw-text operation probability,
learned_one_shot,test-research-011,test,research,research_fact,use_tool|answer,use_tool,True,CODE-111,CODE-111,1.3,0.123875,0.0011582,True,True,0.941539911091139,highest calibrated raw-text operation probability,
learned_one_shot,test-research-012,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-12,Montreal,1.3,0.13574999999999998,0.00135,True,False,0.9788089987738408,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-013,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.16225,0.0010666,True,False,0.9949645989779371,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-014,test,research,research_outage,delegate|answer,delegate,True,SP-314,SP-314,1.7,0.1462668,0.00095,True,True,0.9972509259376003,highest calibrated raw-text operation probability,
learned_one_shot,test-research-015,test,research,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.0949334,0.0009916,True,False,0.5599407345124168,highest calibrated raw-text operation probability,
learned_one_shot,test-research-016,test,research,research_fact,use_tool|answer,use_tool,True,CODE-116,CODE-116,1.3,0.12430840000000001,0.0011665999999999998,True,True,0.9455099269484215,highest calibrated raw-text operation probability,
learned_one_shot,test-research-017,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-17,Nairobi,1.3,0.1358916,0.0012749999999999999,True,False,0.9806494663091272,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-018,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.16735,0.0010999999999999998,True,False,0.9951183315228928,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-019,test,research,research_outage,delegate|answer,delegate,True,SP-319,SP-319,1.7,0.1565,0.0010834,True,True,0.9972858746845948,highest calibrated raw-text operation probability,
learned_one_shot,test-research-020,test,research,direct_literal,use_tool|answer,,True,R020,R020,1.3,0.0964918,0.0010333999999999999,True,False,0.5603417667533546,highest calibrated raw-text operation probability,
learned_one_shot,test-research-021,test,research,research_fact,use_tool|answer,use_tool,True,CODE-121,CODE-121,1.3,0.1250084,0.0012416,True,True,0.9431859362817648,highest calibrated raw-text operation probability,
learned_one_shot,test-research-022,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-22,Oslo,1.3,0.1359918,0.0015831999999999999,True,False,0.9808667922842375,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-023,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.16360840000000001,0.0023166,True,False,0.9951451998481308,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-024,test,research,research_outage,delegate|answer,delegate,True,SP-324,SP-324,1.7,0.1632084,0.0011584,True,True,0.9974141078873998,highest calibrated raw-text operation probability,
learned_one_shot,test-research-025,test,research,direct_literal,use_tool|answer,,True,R025,R025,1.3,0.09365,0.0010834,True,False,0.5754034061636838,highest calibrated raw-text operation probability,
learned_one_shot,test-research-026,test,research,research_fact,use_tool|answer,use_tool,True,CODE-126,CODE-126,1.3,0.1209668,0.0011834,True,True,0.9494324163837713,highest calibrated raw-text operation probability,
learned_one_shot,test-research-027,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-27,Lima,1.3,0.13551660000000001,0.0014168,True,False,0.9824648308161547,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-028,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.1646166,0.0011834,True,False,0.9950841190667225,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-029,test,research,research_outage,delegate|answer,delegate,True,SP-329,SP-329,1.7,0.14614180000000002,0.0009834000000000002,True,True,0.9973405126240776,highest calibrated raw-text operation probability,
learned_one_shot,test-research-030,test,research,direct_literal,use_tool|answer,,True,R030,R030,1.3,0.0947334,0.000975,True,False,0.564146792933562,highest calibrated raw-text operation probability,
learned_one_shot,test-research-031,test,research,research_fact,use_tool|answer,use_tool,True,CODE-131,CODE-131,1.3,0.12434179999999999,0.0010999999999999998,True,True,0.9462316879678943,highest calibrated raw-text operation probability,
learned_one_shot,test-research-032,test,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-32,Montreal,1.3,0.1402166,0.0013,True,False,0.9821882544739118,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-033,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.16575,0.001075,True,False,0.9954391753995808,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-research-034,test,research,research_outage,delegate|answer,delegate,True,SP-334,SP-334,1.7,0.1477834,0.0009334,True,True,0.9972890503695097,highest calibrated raw-text operation probability,
learned_one_shot,test-research-035,test,research,direct_literal,use_tool|answer,,True,R035,R035,1.3,0.09428339999999999,0.0009832,True,False,0.5687796317550117,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-000,test,document_processing,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.0930416,0.0009668,True,False,0.5651427533341927,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-001,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-001,V-001,1.3,0.1824916,0.0016418,True,True,0.9999950040900308,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-002,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,77,79,1.3,0.2921668,0.00115,True,False,0.9999773998197525,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-003,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,13/04/2024,2024-04-13,1.3,0.249975,0.001175,True,False,0.9996048166072078,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-004,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,SW,SW-8004,1.3,0.2631,0.0010999999999999998,True,False,0.9999698791442359,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-005,test,document_processing,direct_literal,use_tool|answer,,True,R005,R005,1.3,0.0954416,0.001025,True,False,0.5706654749581742,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-006,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-006,V-006,1.3,0.1852916,0.0016416,True,True,0.9999924069707633,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-007,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,80,77,1.3,0.29500000000000004,0.0010500000000000002,True,False,0.9999792437324173,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-008,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,09/18/2026,2026-09-18,1.3,0.259225,0.0011416,True,False,0.9995916852759107,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-009,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,NE,NE-8009,1.3,0.2870332,0.0015332,True,False,0.9999686482620905,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-010,test,document_processing,direct_literal,use_tool|answer,,True,R010,R010,1.3,0.09357499999999999,0.0010584,True,False,0.5693120042353004,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-011,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-011,V-011,1.3,0.1765334,0.00215,True,True,0.9999858405070026,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-012,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,63,65,1.3,0.28525839999999997,0.0012083999999999999,True,False,0.9999777012809438,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-013,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,23/05/2025,2025-05-23,1.3,0.2488084,0.001225,True,False,0.999589614349788,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-014,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,CE,CE-8014,1.3,0.2649334,0.0010999999999999998,True,False,0.9999664671248134,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-015,test,document_processing,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.095275,0.0010332,True,False,0.5599407345124168,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-016,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-016,V-016,1.3,0.1810416,0.001675,True,True,0.9999948433328925,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-017,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,96,93,1.3,0.2888834,0.0010916,True,False,0.9999759816312275,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-018,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,01/13/2024,2024-01-13,1.3,0.2602166,0.0015,True,False,0.9995601772952175,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-019,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,SW,SW-8019,1.3,0.263525,0.0011166000000000001,True,False,0.999968780639226,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-020,test,document_processing,direct_literal,use_tool|answer,,True,R020,R020,1.3,0.0943,0.0010332,True,False,0.5603417667533546,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-021,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-021,V-021,1.3,0.1881334,0.0018582000000000002,True,True,0.9999921264185898,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-022,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,62,64,1.3,0.29165,0.0012834,True,False,0.9999749442571844,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-023,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,18/06/2026,2026-06-18,1.3,0.2802,0.0013832,True,False,0.9996287074233,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-024,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,NE,NE-8024,1.3,0.2607084,0.0011166000000000001,True,False,0.9999687832046886,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-025,test,document_processing,direct_literal,use_tool|answer,,True,R025,R025,1.3,0.094125,0.0010666,True,False,0.5754034061636838,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-026,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-026,V-026,1.3,0.1799666,0.0017167999999999999,True,True,0.9999862694177347,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-027,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,73,70,1.3,0.3012416,0.00115,True,False,0.9999746864916715,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-028,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,02/23/2025,2025-02-23,1.3,0.2464334,0.001125,True,False,0.9995580958218871,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-029,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,CE,CE-8029,1.3,0.2629834,0.0010831999999999999,True,False,0.9999665763709569,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-030,test,document_processing,direct_literal,use_tool|answer,,True,R030,R030,1.3,0.0957584,0.0010165999999999999,True,False,0.564146792933562,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-031,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-031,V-031,1.3,0.1827918,0.0017416,True,True,0.9999948363239931,highest calibrated raw-text operation probability,
learned_one_shot,test-document_processing-032,test,document_processing,invoice_reconcile,use_tool|answer,use_tool|execute_code|verify,False,84,86,1.3,0.2892,0.0010668000000000001,True,False,0.9999743142647385,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-033,test,document_processing,date_normalize,use_tool|answer,use_tool|delegate,False,13/07/2024,2024-07-13,1.3,0.24979179999999998,0.0011082,True,False,0.9996120375646996,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-034,test,document_processing,crossfield_check,use_tool|answer,decompose|use_tool|verify,False,SW,SW-8034,1.3,0.2599666,0.001025,True,False,0.9999692246673878,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,test-document_processing-035,test,document_processing,direct_literal,use_tool|answer,,True,R035,R035,1.3,0.09563340000000001,0.0009832,True,False,0.5687796317550117,highest calibrated raw-text operation probability,
word_only,test-data_analysis-000,test,data_analysis,direct_literal,answer,,True,R000,R000,0.3,0.015,0.0008583999999999999,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-001,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.0191668,0.001125,True,True,0.6593369626385994,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-002,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.0355834,0.0014168,True,True,0.6754787107460771,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-003,test,data_analysis,direct_literal,answer,,True,R003,R003,0.3,0.0129916,0.000825,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-004,test,data_analysis,aggregate,execute_code|answer,execute_code,True,38,38,1.45,0.0183,0.000975,True,True,0.6852247558032787,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-005,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,26,26,1.9,0.033283400000000005,0.0012416,True,True,0.5741714151164036,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-006,test,data_analysis,direct_literal,answer,,True,R006,R006,0.3,0.0131334,0.0008166,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-007,test,data_analysis,aggregate,execute_code|answer,execute_code,True,35,35,1.45,0.0184668,0.0009666,True,True,0.6542110738521945,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-008,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,44,44,1.9,0.035941600000000004,0.0012000000000000001,True,True,0.7082861156639292,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-009,test,data_analysis,direct_literal,answer,,True,R009,R009,0.3,0.0167166,0.0014166,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-010,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.0193334,0.0010666,True,True,0.6322986821878058,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-011,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,53,53,1.9,0.035316799999999995,0.0013166,True,True,0.7261622777782266,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-012,test,data_analysis,direct_literal,answer,,True,R012,R012,0.3,0.013166800000000001,0.0008334,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-013,test,data_analysis,aggregate,execute_code|answer,execute_code,True,35,35,1.45,0.0182666,0.001025,True,True,0.815898690606642,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-014,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,42,42,1.9,0.0340584,0.0012416,True,True,0.6870744302702709,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-015,test,data_analysis,direct_literal,answer,,True,R015,R015,0.3,0.013566600000000002,0.0008750000000000001,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-016,test,data_analysis,aggregate,execute_code|answer,execute_code,True,39,39,1.45,0.01765,0.0010082000000000001,True,True,0.5971663213503017,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-017,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,68,68,1.9,0.034366799999999996,0.0012666,True,True,0.6987604341802337,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-018,test,data_analysis,direct_literal,answer,,True,R018,R018,0.3,0.0131,0.0008834,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-019,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.0185416,0.0009918,True,True,0.6766205234179037,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-020,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.0318334,0.0012083999999999999,True,True,0.631861592614004,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-021,test,data_analysis,direct_literal,answer,,True,R021,R021,0.3,0.0126916,0.000825,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-022,test,data_analysis,aggregate,execute_code|answer,execute_code,True,40,40,1.45,0.01825,0.0009666,True,True,0.7694005012092942,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-023,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,45,45,1.9,0.0336834,0.0012083999999999999,True,True,0.6811921953091872,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-024,test,data_analysis,direct_literal,answer,,True,R024,R024,0.3,0.0126332,0.0008168,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-025,test,data_analysis,aggregate,execute_code|answer,execute_code,True,38,38,1.45,0.0171416,0.0009249999999999999,True,True,0.6183207405446859,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-026,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,60,60,1.9,0.0349,0.0012749999999999999,True,True,0.6895198992410044,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-027,test,data_analysis,direct_literal,answer,,True,R027,R027,0.3,0.0165834,0.001025,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-028,test,data_analysis,aggregate,execute_code|answer,execute_code,True,40,40,1.45,0.019275,0.0011084,True,True,0.8006055983916438,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-029,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,73,73,1.9,0.037825,0.0014334,True,True,0.678821175157202,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-030,test,data_analysis,direct_literal,answer,,True,R030,R030,0.3,0.0128666,0.000825,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-031,test,data_analysis,aggregate,execute_code|answer,execute_code,True,31,31,1.45,0.0174582,0.0009584000000000001,True,True,0.7891986919511439,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-032,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,87,87,1.9,0.0329,0.0012166,True,True,0.6965202090338276,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-033,test,data_analysis,direct_literal,answer,,True,R033,R033,0.3,0.0121668,0.0008166,True,True,0.7720175069203375,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-034,test,data_analysis,aggregate,execute_code|answer,execute_code,True,32,32,1.45,0.019025,0.0009249999999999999,True,True,0.7752728672021602,calibrated text predictions composed under action and cost budgets,
word_only,test-data_analysis-035,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,37,37,1.9,0.03325,0.0011416,True,True,0.6951242879101968,calibrated text predictions composed under action and cost budgets,
word_only,test-research-000,test,research,direct_literal,answer,,True,R000,R000,0.3,0.012725,0.0008834,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-research-001,test,research,research_fact,use_tool|answer,use_tool,True,CODE-101,CODE-101,1.3,0.0166,0.0012000000000000001,True,True,0.5499109863300389,calibrated text predictions composed under action and cost budgets,
word_only,test-research-002,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Oslo,Oslo,1.75,0.019758400000000002,0.0018832000000000002,True,True,0.6774408453341003,calibrated text predictions composed under action and cost budgets,
word_only,test-research-003,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.0186332,0.001075,True,False,0.5835583424666144,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-004,test,research,research_outage,answer,delegate,False,,SP-304,0.3,0.0163084,0.00041660000000000004,True,False,0.7976861545307086,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-005,test,research,direct_literal,answer,,True,R005,R005,0.3,0.0128666,0.0008500000000000001,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-research-006,test,research,research_fact,use_tool|answer,use_tool,True,CODE-106,CODE-106,1.3,0.0165916,0.001075,True,True,0.5497385419079484,calibrated text predictions composed under action and cost budgets,
word_only,test-research-007,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Lima,Lima,1.75,0.0193584,0.0015666,True,True,0.6774458111919592,calibrated text predictions composed under action and cost budgets,
word_only,test-research-008,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.0183666,0.0010916,True,False,0.583663034716833,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-009,test,research,research_outage,answer,delegate,False,,SP-309,0.3,0.0160666,0.00035,True,False,0.7977423468785714,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-010,test,research,direct_literal,answer,,True,R010,R010,0.3,0.013108400000000001,0.0008166,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-research-011,test,research,research_fact,use_tool|answer,use_tool,True,CODE-111,CODE-111,1.3,0.0167084,0.00115,True,True,0.4729680344182343,calibrated text predictions composed under action and cost budgets,
word_only,test-research-012,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Montreal,Montreal,1.75,0.01935,0.0016167999999999998,True,True,0.6539069983096915,calibrated text predictions composed under action and cost budgets,
word_only,test-research-013,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.018375,0.0009834000000000002,True,False,0.5381141000630606,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-014,test,research,research_outage,answer,delegate,False,,SP-314,0.3,0.01595,0.00035,True,False,0.7955621635141051,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-015,test,research,direct_literal,answer,,True,R015,R015,0.3,0.013041800000000001,0.0008166,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-research-016,test,research,research_fact,use_tool|answer,use_tool,True,CODE-116,CODE-116,1.3,0.018291599999999998,0.001075,True,True,0.5078638788527733,calibrated text predictions composed under action and cost budgets,
word_only,test-research-017,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Nairobi,Nairobi,1.75,0.019700000000000002,0.0015332,True,True,0.663601176635082,calibrated text predictions composed under action and cost budgets,
word_only,test-research-018,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.018125,0.0010500000000000002,True,False,0.5542036035385918,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-019,test,research,research_outage,answer,delegate,False,,SP-319,0.3,0.01585,0.00035,True,False,0.7865070898858886,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-020,test,research,direct_literal,answer,,True,R020,R020,0.3,0.0129,0.0008166,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-research-021,test,research,research_fact,use_tool|answer,use_tool,True,CODE-121,CODE-121,1.3,0.0165416,0.0010999999999999998,True,True,0.47606438293089903,calibrated text predictions composed under action and cost budgets,
word_only,test-research-022,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Oslo,Oslo,1.75,0.0198416,0.0015582,True,True,0.6692548709929138,calibrated text predictions composed under action and cost budgets,
word_only,test-research-023,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.018166599999999998,0.0009918,True,False,0.5516457718365881,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-024,test,research,research_outage,answer,delegate,False,,SP-324,0.3,0.0158832,0.00035,True,False,0.7870310812235565,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-025,test,research,direct_literal,answer,,True,R025,R025,0.3,0.0128916,0.000825,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-research-026,test,research,research_fact,use_tool|answer,use_tool,True,CODE-126,CODE-126,1.3,0.0167082,0.0011668,True,True,0.5191106881040406,calibrated text predictions composed under action and cost budgets,
word_only,test-research-027,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Lima,Lima,1.75,0.019916800000000002,0.0015334,True,True,0.6753702887360624,calibrated text predictions composed under action and cost budgets,
