policy,task_id,split,workload,kind,actions,required_actions,success,answer,expected_answer,cost,route_latency_ms,execution_latency_ms,within_cost_budget,route_exact_match,confidence,rationale,failure_mode
fixed_agent,challenge-data_analysis-026,challenge,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,50,50,4.95,0.0005,0.0015416,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-027,challenge,data_analysis,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R027,R027,4.95,0.0005,0.0012582,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-028,challenge,data_analysis,aggregate,decompose|use_tool|execute_code|delegate|verify|answer,execute_code,True,35,35,4.95,0.00048320000000000004,0.0013916,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-029,challenge,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,41,41,4.95,0.0005,0.0014916,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-030,challenge,data_analysis,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.0005084,0.00125,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-031,challenge,data_analysis,aggregate,decompose|use_tool|execute_code|delegate|verify|answer,execute_code,True,32,32,4.95,0.0004666,0.0013,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-032,challenge,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,58,58,4.95,0.0004834,0.0016166,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-033,challenge,data_analysis,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R033,R033,4.95,0.00048320000000000004,0.001225,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-034,challenge,data_analysis,aggregate,decompose|use_tool|execute_code|delegate|verify|answer,execute_code,True,36,36,4.95,0.0004834,0.0013166,False,False,0.5,fixed full workflow,
fixed_agent,challenge-data_analysis-035,challenge,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,28,28,4.95,0.00048320000000000004,0.0015417999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-000,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R000,R000,4.95,0.0004666,0.0012418,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-001,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-101,CODE-101,4.95,0.0004666,0.0014,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-002,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Oslo,Oslo,4.95,0.00048320000000000004,0.0019665999999999998,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-003,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.000475,0.0017332,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-004,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-304,4.95,0.0060084,0.0006666,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-005,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R005,R005,4.95,0.0005,0.001325,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-006,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-106,CODE-106,4.95,0.000475,0.0014168,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-007,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Lima,Lima,4.95,0.0016250000000000001,0.003675,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-008,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.000625,0.0019668000000000003,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-009,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-309,4.95,0.0005166,0.0006916,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-010,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R010,R010,4.95,0.0004916,0.0013666,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-011,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-111,CODE-111,4.95,0.00048320000000000004,0.0016084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-012,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Montreal,Montreal,4.95,0.0004917999999999999,0.0019834,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-013,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.0005084,0.0015416,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-014,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-314,4.95,0.0004916,0.0006084,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-015,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R015,R015,4.95,0.0005,0.0013834000000000001,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-016,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-116,CODE-116,4.95,0.0005166,0.001475,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-017,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Nairobi,Nairobi,4.95,0.0004834,0.0018834,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-018,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.0004834,0.0015915999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-019,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-319,4.95,0.00048320000000000004,0.000575,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-020,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R020,R020,4.95,0.0004917999999999999,0.0013166,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-021,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-121,CODE-121,4.95,0.0004834,0.0014332,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-022,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Oslo,Oslo,4.95,0.0004834,0.0018084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-023,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.0004916,0.0015,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-024,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-324,4.95,0.0005332,0.0005584,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-025,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R025,R025,4.95,0.000475,0.0012416,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-026,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-126,CODE-126,4.95,0.000475,0.0014082,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-027,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Lima,Lima,4.95,0.0004916,0.0017583999999999998,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-028,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.000475,0.00155,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-029,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-329,4.95,0.0004917999999999999,0.0005584,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-030,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.0005084,0.0012668,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-031,challenge,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-131,CODE-131,4.95,0.0005,0.001375,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-032,challenge,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Montreal,Montreal,4.95,0.0004916,0.0018666,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-033,challenge,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.0004917999999999999,0.0015166000000000001,False,False,0.5,fixed full workflow,
fixed_agent,challenge-research-034,challenge,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-334,4.95,0.00048320000000000004,0.0005668,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,challenge-research-035,challenge,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R035,R035,4.95,0.0005082,0.0012918,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-000,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R000,R000,4.95,0.000475,0.0011834,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-001,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-001,V-001,4.95,0.000475,0.00235,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-002,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,43,43,4.95,0.0004916,0.0015584000000000001,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-003,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-04-13,2024-04-13,4.95,0.0004834,0.0026915999999999997,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-004,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8004,SW-8004,4.95,0.000475,0.0017332,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-005,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R005,R005,4.95,0.0004666,0.00125,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-006,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-006,V-006,4.95,0.0004834,0.0019332,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-007,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,69,69,4.95,0.000475,0.0014332,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-008,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2026-09-18,2026-09-18,4.95,0.000475,0.0019334,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-009,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,NE-8009,NE-8009,4.95,0.00048320000000000004,0.0015,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-010,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R010,R010,4.95,0.000475,0.0012749999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-011,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-011,V-011,4.95,0.00048320000000000004,0.0018499999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-012,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,71,71,4.95,0.000475,0.0014084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-013,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2025-05-23,2025-05-23,4.95,0.000475,0.0018584,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-014,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,CE-8014,CE-8014,4.95,0.00048320000000000004,0.0014832,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-015,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R015,R015,4.95,0.0004666,0.0012331999999999998,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-016,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-016,V-016,4.95,0.000475,0.0018499999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-017,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,64,64,4.95,0.0004916,0.0014084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-018,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-01-13,2024-01-13,4.95,0.00048320000000000004,0.0018915999999999998,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-019,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8019,SW-8019,4.95,0.000475,0.0014918000000000002,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-020,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R020,R020,4.95,0.000475,0.0012666,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-021,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-021,V-021,4.95,0.0005,0.0018,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-022,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,92,92,4.95,0.0005082,0.001375,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-023,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2026-06-18,2026-06-18,4.95,0.00048320000000000004,0.0019,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-024,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,NE-8024,NE-8024,4.95,0.0004668,0.001475,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-025,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R025,R025,4.95,0.0004916,0.0012334,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-026,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-026,V-026,4.95,0.000475,0.0017918,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-027,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,57,57,4.95,0.00048320000000000004,0.0013918,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-028,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2025-02-23,2025-02-23,4.95,0.0004834,0.0019084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-029,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,CE-8029,CE-8029,4.95,0.000475,0.0014583999999999999,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-030,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.000475,0.0012416,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-031,challenge,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-031,V-031,4.95,0.000475,0.0018084,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-032,challenge,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,61,61,4.95,0.0004917999999999999,0.0013666,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-033,challenge,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-07-13,2024-07-13,4.95,0.0004917999999999999,0.0018666,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-034,challenge,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8034,SW-8034,4.95,0.0004917999999999999,0.0014834,False,False,0.5,fixed full workflow,
fixed_agent,challenge-document_processing-035,challenge,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R035,R035,4.95,0.00048320000000000004,0.0012168,False,False,0.5,fixed full workflow,
static_workload,challenge-data_analysis-000,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R000,R000,1.9,0.0007832000000000001,0.0009918,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-001,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,39,39,1.9,0.0005415999999999999,0.0011834,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-002,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,82,82,1.9,0.0005166,0.0013918,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-003,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R003,R003,1.9,0.0005250000000000001,0.001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-004,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,36,36,1.9,0.0005250000000000001,0.0010666,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-005,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,59,59,1.9,0.0005,0.0012334,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-006,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R006,R006,1.9,0.0005,0.0010165999999999999,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-007,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,38,38,1.9,0.0005084,0.0010584,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-008,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,23,23,1.9,0.0005,0.001225,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-009,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R009,R009,1.9,0.0005250000000000001,0.001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-010,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,35,35,1.9,0.0005084,0.0010333999999999999,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-011,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,66,66,1.9,0.0004834,0.0013084,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-012,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R012,R012,1.9,0.0005,0.0009916,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-013,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,37,37,1.9,0.0005332,0.0010416,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-014,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,56,56,1.9,0.0005,0.0012584,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-015,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R015,R015,1.9,0.00048320000000000004,0.0009584000000000001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-016,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,37,37,1.9,0.00048320000000000004,0.0010084,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-017,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,67,67,1.9,0.0005,0.0012331999999999998,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-018,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R018,R018,1.9,0.0005,0.0009916,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-019,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,38,38,1.9,0.0005084,0.0010416,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-020,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,32,32,1.9,0.0004834,0.0050416,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-021,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R021,R021,1.9,0.0004916,0.001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-022,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,38,38,1.9,0.000475,0.0010582,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-023,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,44,44,1.9,0.0004834,0.001225,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-024,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R024,R024,1.9,0.0004917999999999999,0.000975,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-025,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,39,39,1.9,0.00048320000000000004,0.001025,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-026,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,50,50,1.9,0.0004834,0.0012166,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-027,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R027,R027,1.9,0.0004916,0.0010082000000000001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-028,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,35,35,1.9,0.0004917999999999999,0.0010165999999999999,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-029,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,41,41,1.9,0.0005,0.0012666,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-030,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R030,R030,1.9,0.0013166,0.001,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-031,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,32,32,1.9,0.00048320000000000004,0.0011168,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-032,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,58,58,1.9,0.0004834,0.0013,True,True,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-033,challenge,data_analysis,direct_literal,decompose|execute_code|answer,,True,R033,R033,1.9,0.0004834,0.0009832,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-034,challenge,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,36,36,1.9,0.0004834,0.0010416,True,False,0.6,workload-specific fixed route,
static_workload,challenge-data_analysis-035,challenge,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,28,28,1.9,0.0004916,0.0012418,True,True,0.6,workload-specific fixed route,
static_workload,challenge-research-000,challenge,research,direct_literal,decompose|use_tool|verify|answer,,True,R000,R000,2.4,0.0005666,0.00115,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-001,challenge,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-101,CODE-101,2.4,0.0005,0.0013,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-002,challenge,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Oslo,Oslo,2.4,0.0004916,0.0017583999999999998,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-003,challenge,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,active,active,2.4,0.0004916,0.0014583999999999999,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-004,challenge,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-304,2.4,0.0004916,0.0006416,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,challenge-research-005,challenge,research,direct_literal,decompose|use_tool|verify|answer,,True,R005,R005,2.4,0.0005,0.0011084,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-006,challenge,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-106,CODE-106,2.4,0.0005,0.0012666,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-007,challenge,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Lima,Lima,2.4,0.0005084,0.0016833999999999998,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-008,challenge,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,completed,completed,2.4,0.0005166,0.0014416,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-009,challenge,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-309,2.4,0.0005166,0.0005832000000000001,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,challenge-research-010,challenge,research,direct_literal,decompose|use_tool|verify|answer,,True,R010,R010,2.4,0.0005084,0.0010999999999999998,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-011,challenge,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-111,CODE-111,2.4,0.0005084,0.0012334,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-012,challenge,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Montreal,Montreal,2.4,0.0005,0.0016832,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-013,challenge,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,active,active,2.4,0.0005166,0.0013666,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-014,challenge,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-314,2.4,0.0005084,0.0005834,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,challenge-research-015,challenge,research,direct_literal,decompose|use_tool|verify|answer,,True,R015,R015,2.4,0.0005,0.0010999999999999998,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-016,challenge,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-116,CODE-116,2.4,0.0005166,0.0012334,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-017,challenge,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Nairobi,Nairobi,2.4,0.0005084,0.0016666,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-018,challenge,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,completed,completed,2.4,0.0005,0.001425,True,False,0.6,workload-specific fixed route,
static_workload,challenge-research-019,challenge,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-319,2.4,0.0004916,0.0005666,True,False,0.6,workload-specific fixed route,use_tool_unavailable
