policy,task_id,split,workload,kind,actions,required_actions,success,answer,expected_answer,cost,route_latency_ms,execution_latency_ms,within_cost_budget,route_exact_match,confidence,rationale,failure_mode
fixed_agent,test-data_analysis-029,test,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,73,73,4.95,0.0004668,0.001375,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-030,test,data_analysis,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.0004416,0.0011665999999999998,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-031,test,data_analysis,aggregate,decompose|use_tool|execute_code|delegate|verify|answer,execute_code,True,31,31,4.95,0.0004416,0.0011916,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-032,test,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,87,87,4.95,0.0004416,0.0014084,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-033,test,data_analysis,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R033,R033,4.95,0.0004666,0.00115,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-034,test,data_analysis,aggregate,decompose|use_tool|execute_code|delegate|verify|answer,execute_code,True,32,32,4.95,0.0004668,0.0011834,False,False,0.5,fixed full workflow,
fixed_agent,test-data_analysis-035,test,data_analysis,filtered_sum,decompose|use_tool|execute_code|delegate|verify|answer,decompose|execute_code,True,37,37,4.95,0.0004416,0.001375,False,False,0.5,fixed full workflow,
fixed_agent,test-research-000,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R000,R000,4.95,0.00045840000000000003,0.0011084,False,False,0.5,fixed full workflow,
fixed_agent,test-research-001,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-101,CODE-101,4.95,0.0004916,0.0013084,False,False,0.5,fixed full workflow,
fixed_agent,test-research-002,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Oslo,Oslo,4.95,0.00045,0.0018415999999999999,False,False,0.5,fixed full workflow,
fixed_agent,test-research-003,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.0004582,0.0014668,False,False,0.5,fixed full workflow,
fixed_agent,test-research-004,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-304,4.95,0.00045,0.0005832000000000001,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-005,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R005,R005,4.95,0.00045840000000000003,0.0011665999999999998,False,False,0.5,fixed full workflow,
fixed_agent,test-research-006,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-106,CODE-106,4.95,0.00045,0.0012334,False,False,0.5,fixed full workflow,
fixed_agent,test-research-007,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Lima,Lima,4.95,0.00045,0.0017000000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-008,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.00045,0.0014334,False,False,0.5,fixed full workflow,
fixed_agent,test-research-009,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-309,4.95,0.00045840000000000003,0.0005499999999999999,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-010,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R010,R010,4.95,0.0004418,0.00115,False,False,0.5,fixed full workflow,
fixed_agent,test-research-011,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-111,CODE-111,4.95,0.0004416,0.0012582,False,False,0.5,fixed full workflow,
fixed_agent,test-research-012,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Montreal,Montreal,4.95,0.00045,0.0017000000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-013,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.00045840000000000003,0.0013584,False,False,0.5,fixed full workflow,
fixed_agent,test-research-014,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-314,4.95,0.0004416,0.0005166,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-015,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R015,R015,4.95,0.00045,0.00115,False,False,0.5,fixed full workflow,
fixed_agent,test-research-016,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-116,CODE-116,4.95,0.0004666,0.0012918,False,False,0.5,fixed full workflow,
fixed_agent,test-research-017,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Nairobi,Nairobi,4.95,0.00045,0.001675,False,False,0.5,fixed full workflow,
fixed_agent,test-research-018,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.00045840000000000003,0.0014166,False,False,0.5,fixed full workflow,
fixed_agent,test-research-019,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-319,4.95,0.00045840000000000003,0.0005250000000000001,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-020,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R020,R020,4.95,0.00045840000000000003,0.001125,False,False,0.5,fixed full workflow,
fixed_agent,test-research-021,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-121,CODE-121,4.95,0.0006168,0.001375,False,False,0.5,fixed full workflow,
fixed_agent,test-research-022,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Oslo,Oslo,4.95,0.0004418,0.001675,False,False,0.5,fixed full workflow,
fixed_agent,test-research-023,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.00045840000000000003,0.0013834000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-024,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-324,4.95,0.00045,0.0005332,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-025,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R025,R025,4.95,0.0004834,0.0011334000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-026,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-126,CODE-126,4.95,0.0004332,0.0012418,False,False,0.5,fixed full workflow,
fixed_agent,test-research-027,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Lima,Lima,4.95,0.0004418,0.0016250000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-028,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,completed,completed,4.95,0.00045840000000000003,0.0014084,False,False,0.5,fixed full workflow,
fixed_agent,test-research-029,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-329,4.95,0.0004334,0.0005084,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-030,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.0004334,0.0011417999999999999,False,False,0.5,fixed full workflow,
fixed_agent,test-research-031,test,research,research_fact,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,CODE-131,CODE-131,4.95,0.0004334,0.0012334,False,False,0.5,fixed full workflow,
fixed_agent,test-research-032,test,research,research_multihop,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool,True,Montreal,Montreal,4.95,0.0004416,0.0017000000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-research-033,test,research,research_conflict,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|verify,True,active,active,4.95,0.00045,0.0013418,False,False,0.5,fixed full workflow,
fixed_agent,test-research-034,test,research,research_outage,decompose|use_tool|execute_code|delegate|verify|answer,delegate,False,,SP-334,4.95,0.00045,0.0005250000000000001,False,False,0.5,fixed full workflow,use_tool_unavailable
fixed_agent,test-research-035,test,research,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R035,R035,4.95,0.0004332,0.0011582,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-000,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R000,R000,4.95,0.0004334,0.001075,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-001,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-001,V-001,4.95,0.0004416,0.0018418,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-002,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,79,79,4.95,0.0004418,0.0013582,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-003,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-04-13,2024-04-13,4.95,0.0004332,0.0018415999999999999,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-004,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8004,SW-8004,4.95,0.0004418,0.0015666,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-005,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R005,R005,4.95,0.0004416,0.00115,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-006,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-006,V-006,4.95,0.0004416,0.0016666,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-007,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,77,77,4.95,0.0004416,0.0012834,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-008,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2026-09-18,2026-09-18,4.95,0.0004418,0.0018249999999999998,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-009,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,NE-8009,NE-8009,4.95,0.00045,0.0014,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-010,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R010,R010,4.95,0.0004416,0.001125,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-011,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-011,V-011,4.95,0.0004418,0.0016416,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-012,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,65,65,4.95,0.0004416,0.0012834,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-013,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2025-05-23,2025-05-23,4.95,0.0004334,0.0017166,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-014,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,CE-8014,CE-8014,4.95,0.00045,0.00135,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-015,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R015,R015,4.95,0.0004416,0.001125,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-016,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-016,V-016,4.95,0.0004334,0.0016666,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-017,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,93,93,4.95,0.0004334,0.0012834,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-018,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-01-13,2024-01-13,4.95,0.0004334,0.0017250000000000002,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-019,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8019,SW-8019,4.95,0.00045,0.0013666,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-020,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R020,R020,4.95,0.0004416,0.0011584,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-021,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-021,V-021,4.95,0.0004418,0.00165,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-022,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,64,64,4.95,0.00045,0.00125,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-023,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2026-06-18,2026-06-18,4.95,0.000475,0.0017250000000000002,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-024,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,NE-8024,NE-8024,4.95,0.0004334,0.0013584,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-025,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R025,R025,4.95,0.00045,0.0011334000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-026,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-026,V-026,4.95,0.0004416,0.0016334000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-027,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,70,70,4.95,0.0004416,0.0012416,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-028,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2025-02-23,2025-02-23,4.95,0.00042500000000000003,0.0017000000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-029,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,CE-8029,CE-8029,4.95,0.0004416,0.0013582,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-030,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R030,R030,4.95,0.0004416,0.0011334000000000001,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-031,test,document_processing,document_extract,decompose|use_tool|execute_code|delegate|verify|answer,use_tool,True,V-031,V-031,4.95,0.0004334,0.001675,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-032,test,document_processing,invoice_reconcile,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|execute_code|verify,True,86,86,4.95,0.0004418,0.0012749999999999999,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-033,test,document_processing,date_normalize,decompose|use_tool|execute_code|delegate|verify|answer,use_tool|delegate,True,2024-07-13,2024-07-13,4.95,0.0004416,0.0017416,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-034,test,document_processing,crossfield_check,decompose|use_tool|execute_code|delegate|verify|answer,decompose|use_tool|verify,True,SW-8034,SW-8034,4.95,0.0004416,0.0013584,False,False,0.5,fixed full workflow,
fixed_agent,test-document_processing-035,test,document_processing,direct_literal,decompose|use_tool|execute_code|delegate|verify|answer,,True,R035,R035,4.95,0.00045,0.0011582,False,False,0.5,fixed full workflow,
static_workload,test-data_analysis-000,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R000,R000,1.9,0.000775,0.0009334,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-001,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,36,36,1.9,0.000475,0.000975,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-002,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.000475,0.001175,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-003,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R003,R003,1.9,0.0004666,0.0009,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-004,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,38,38,1.9,0.00045840000000000003,0.00095,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-005,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,26,26,1.9,0.0004582,0.0011334000000000001,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-006,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R006,R006,1.9,0.0004666,0.0009168000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-007,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,35,35,1.9,0.00045,0.0009582,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-008,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,44,44,1.9,0.00045,0.0011417999999999999,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-009,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R009,R009,1.9,0.00045,0.0009084,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-010,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,36,36,1.9,0.0004666,0.0009918,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-011,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,53,53,1.9,0.00045840000000000003,0.0012000000000000001,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-012,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R012,R012,1.9,0.000475,0.0009084,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-013,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,35,35,1.9,0.000475,0.00095,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-014,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,42,42,1.9,0.0004582,0.0011334000000000001,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-015,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R015,R015,1.9,0.00045,0.0009,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-016,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,39,39,1.9,0.00045,0.0009416000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-017,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,68,68,1.9,0.00045840000000000003,0.0011832000000000001,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-018,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R018,R018,1.9,0.0004666,0.0009584000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-019,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,36,36,1.9,0.0004666,0.0010584,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-020,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.00045840000000000003,0.00115,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-021,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R021,R021,1.9,0.00045840000000000003,0.00095,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-022,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,40,40,1.9,0.0004582,0.0009666,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-023,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,45,45,1.9,0.0004582,0.0011834,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-024,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R024,R024,1.9,0.00045,0.0008916,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-025,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,38,38,1.9,0.0004416,0.000975,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-026,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,60,60,1.9,0.00045,0.001175,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-027,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R027,R027,1.9,0.0004666,0.0009,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-028,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,40,40,1.9,0.0004418,0.0009584000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-029,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,73,73,1.9,0.00045,0.0011417999999999999,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-030,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R030,R030,1.9,0.0004418,0.0009166,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-031,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,31,31,1.9,0.0004416,0.0009584000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-032,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,87,87,1.9,0.00045,0.0011834,True,True,0.6,workload-specific fixed route,
static_workload,test-data_analysis-033,test,data_analysis,direct_literal,decompose|execute_code|answer,,True,R033,R033,1.9,0.00045,0.0009332,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-034,test,data_analysis,aggregate,decompose|execute_code|answer,execute_code,True,32,32,1.9,0.0004332,0.0009832,True,False,0.6,workload-specific fixed route,
static_workload,test-data_analysis-035,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,37,37,1.9,0.00045,0.001175,True,True,0.6,workload-specific fixed route,
static_workload,test-research-000,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R000,R000,2.4,0.000575,0.0010333999999999999,True,False,0.6,workload-specific fixed route,
static_workload,test-research-001,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-101,CODE-101,2.4,0.00048320000000000004,0.0011834,True,False,0.6,workload-specific fixed route,
static_workload,test-research-002,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Oslo,Oslo,2.4,0.0004668,0.0016166,True,False,0.6,workload-specific fixed route,
static_workload,test-research-003,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,active,active,2.4,0.000475,0.0013166,True,False,0.6,workload-specific fixed route,
static_workload,test-research-004,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-304,2.4,0.0004666,0.0005250000000000001,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,test-research-005,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R005,R005,2.4,0.0004582,0.0040832,True,False,0.6,workload-specific fixed route,
static_workload,test-research-006,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-106,CODE-106,2.4,0.00045840000000000003,0.0011584,True,False,0.6,workload-specific fixed route,
static_workload,test-research-007,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Lima,Lima,2.4,0.0004666,0.0015416,True,False,0.6,workload-specific fixed route,
static_workload,test-research-008,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,completed,completed,2.4,0.00045840000000000003,0.001325,True,False,0.6,workload-specific fixed route,
static_workload,test-research-009,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-309,2.4,0.0004666,0.0005250000000000001,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,test-research-010,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R010,R010,2.4,0.00045,0.0011168,True,False,0.6,workload-specific fixed route,
static_workload,test-research-011,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-111,CODE-111,2.4,0.0005916000000000001,0.0013834000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-research-012,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Montreal,Montreal,2.4,0.0004668,0.0016084,True,False,0.6,workload-specific fixed route,
static_workload,test-research-013,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,active,active,2.4,0.0004834,0.0012834,True,False,0.6,workload-specific fixed route,
static_workload,test-research-014,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-314,2.4,0.0004668,0.0005332,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,test-research-015,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R015,R015,2.4,0.0004666,0.0012666,True,False,0.6,workload-specific fixed route,
static_workload,test-research-016,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-116,CODE-116,2.4,0.0006000000000000001,0.0014418,True,False,0.6,workload-specific fixed route,
static_workload,test-research-017,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Nairobi,Nairobi,2.4,0.0005834,0.0020331999999999998,True,False,0.6,workload-specific fixed route,
static_workload,test-research-018,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,completed,completed,2.4,0.0004834,0.001325,True,False,0.6,workload-specific fixed route,
static_workload,test-research-019,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-319,2.4,0.00045840000000000003,0.0005250000000000001,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,test-research-020,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R020,R020,2.4,0.00045,0.0010418,True,False,0.6,workload-specific fixed route,
static_workload,test-research-021,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-121,CODE-121,2.4,0.0004582,0.0011332,True,False,0.6,workload-specific fixed route,
static_workload,test-research-022,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Oslo,Oslo,2.4,0.00045,0.0015666,True,False,0.6,workload-specific fixed route,
static_workload,test-research-023,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,active,active,2.4,0.00045,0.0012584,True,False,0.6,workload-specific fixed route,
static_workload,test-research-024,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-324,2.4,0.00045,0.0005332,True,False,0.6,workload-specific fixed route,use_tool_unavailable
static_workload,test-research-025,test,research,direct_literal,decompose|use_tool|verify|answer,,True,R025,R025,2.4,0.0005166,0.0013,True,False,0.6,workload-specific fixed route,
static_workload,test-research-026,test,research,research_fact,decompose|use_tool|verify|answer,use_tool,True,CODE-126,CODE-126,2.4,0.0005666,0.00115,True,False,0.6,workload-specific fixed route,
static_workload,test-research-027,test,research,research_multihop,decompose|use_tool|verify|answer,decompose|use_tool,True,Lima,Lima,2.4,0.00045,0.0015584000000000001,True,False,0.6,workload-specific fixed route,
static_workload,test-research-028,test,research,research_conflict,decompose|use_tool|verify|answer,use_tool|verify,True,completed,completed,2.4,0.0004666,0.0013418,True,False,0.6,workload-specific fixed route,
static_workload,test-research-029,test,research,research_outage,decompose|use_tool|verify|answer,delegate,False,,SP-329,2.4,0.00045840000000000003,0.0005415999999999999,True,False,0.6,workload-specific fixed route,use_tool_unavailable
